Number;Date;UID;Desc;Group;Cat
1409987;26.07.2023 20:12;9884e4a6-2ce4-485b-913d-8e75c7779302;п №2 запах в лифте;;
1409992;26.07.2023 20:43;0da15dd9-405f-4e8c-9fd1-d61515d42cb8;п №1 застряли в лифте;;
1409993;26.07.2023 20:48;3305e947-6dbe-43ed-9e6e-c357f4c93b45;п №3 не раб  лифт;;
1409996;26.07.2023 20:53;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;п №1 не раб лифт;;
1409997;2023-07-26 20:54:51.048;4facb2ad-501c-414b-9531-f60783814e82;не держит см/б;;
1409998;26.07.2023 20:57;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет света в доме;;
1410002;26.07.2023 21:08;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет света в доме;;
1410008;26.07.2023 21:18;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет света в квартирах на 2 эт;;
1410010;26.07.2023 21:21;bef36531-9088-403a-aa21-1404df42873d;нет света в квартире;;
1410011;26.07.2023 21:21;bef36531-9088-403a-aa21-1404df42873d;нет света в квартире;;
1410012;26.07.2023 21:22;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет света в доме;;
1410013;26.07.2023 21:23;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет света в квартирах на 2 эт;;
1410019;26.07.2023 21:37;96a9bc79-b44c-446e-a71f-62ab0f7a6784;гул по трубам;;
1410021;26.07.2023 21:54;9884e4a6-2ce4-485b-913d-8e75c7779302;"со слов заявителя ""горит эл.щиток"",квартиру не называет(номер квартиры взят с пред.заявки по лифтам),треб.электрика, на 7 эт";;
1410022;26.07.2023 21:55;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет  электричества в  кв на 2 эт;;
1410023;26.07.2023 21:57;3fb5baef-90db-46fe-bc7a-9967e27cb8cd;нет  электричества в  кв на 2 эт;;
1410024;26.07.2023 21:59;e9eb42b5-40b1-459b-b75d-00e01b3dca51;Замена отсечного хвс;;
1410025;26.07.2023 22:09;135bbc9b-6832-4e65-8eb7-df47da7ef9b7;искрит проводка в  плинтусах,сами обесточили-нужен электрик;;
1410026;2023-07-26 22:11:42.066;96a9bc79-b44c-446e-a71f-62ab0f7a6784;гул по трубам;;
1410027;26.07.2023 22:22;9884e4a6-2ce4-485b-913d-8e75c7779302;было загорание щитка,отключили,2 квартиры не отключаются,предполагает замыкание где то,был запах проводов,электрики не приезжали-записано со слов диспетчера службы ЕДДС;;
1410029;26.07.2023 23:19;9884e4a6-2ce4-485b-913d-8e75c7779302;со слов заявителя горит эл.щиток,квартиру не называет(номер квартиры взят с пред.заявка по лифтам),треб.электрика на 7 эт;;
1410033;27.07.2023 5:59;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;мокнет стена (внутри подъезда)в п №1,магазин пятерочка-треб.обследование и устранение;;
1410044;27.07.2023 7:27;a253056a-2aa9-4284-8cfb-b33c52ad8a70;запах из подвала,проверить на засор и обработать;;
1410045;27.07.2023 7:42;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Х/З,  Х/ГВС;;
1410046;27.07.2023 7:53;2a896c8b-4d2b-41ae-9a92-54e95fbd0ee4;Сильный запах КНС в санузле. Прочистить общий стояк КНС.;;
1410047;27.07.2023 7:55;2a896c8b-4d2b-41ae-9a92-54e95fbd0ee4;Проверить ДВК в санузле.;;
1410058;27.07.2023 8:09;3c225aac-c0fa-4555-ad3f-26edc8f30ce3;Течь под сч. ХВС;;
1410059;27.07.2023 8:09;58aac877-a511-491d-8b3f-e907cdaacebe;Течь по потолку и стене в санузле, где находятся стояки ХВС и ГВС. В квартире сверху-сухо.;;
1410061;27.07.2023 8:15;62f5beff-2753-490c-8115-01cfa320ee40;Заклинило отс. кран ГВС;;
1410065;27.07.2023 8:22;a83be036-6c68-4194-bf59-90394faf98d5;Х/З и Х/ГВС;;
1410069;27.07.2023 8:32;a8bb2035-06a0-49ba-aef6-f4f9712ab024;Во втором подъезде на лестн. площадке 5 этажа не горит лампочка.;;
1410081;27.07.2023 8:46;8b12c84c-7900-4157-9607-9d610c2c26ca;В подвале первого подъезда капает с потолка и стена мокрая между квартирами №2и №3. С улицы видно сырое пятно на цоколе со стороны дед. площадки.;;
1410083;27.07.2023 8:50;be26052a-9960-48d9-af68-322630339a77;В ванной подтекает смеситель в месте соединения ( в стене).;;
1410084;27.07.2023 8:50;adba4486-5d76-437d-9ac9-8b42c59ebb1c;Заменить перегоревш. лампу около кв. №33. ;;
1410085;27.07.2023 8:53;98321412-d304-497f-b31b-6c7a52bec4be;Заменить светодиодн. светильник( квадратный) на 7 эт.;;
1410086;27.07.2023 8:53;250821bd-8162-4fa0-90a2-77151e6ce4b7;ГВС холодная. Вызвать техника для замера температуры ми снятия показаний сч. Составить АКТ. Копию АКТа заявителю.;;
1410088;27.07.2023 8:56;79336841-3ce1-49e5-955f-451ae79681b9;Течь над сч. ХВС;;
1410090;27.07.2023 9:01;57888e14-742e-427d-a733-24f41c2a78f1;Нет эл. эн . в квартире полностью. Срочно! Ждут сегодня.;;
1410091;2023-07-27 09:04:17.052;33f95f77-1ae1-4c77-a06d-1f6de00df17c;Обработать подвал третьего подъезда после засора и поморить насекомых.;;
1410096;27.07.2023 9:10;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;В 1-м подъезде не работает лифт;;
1410097;27.07.2023 9:11;e68d7013-5b25-473a-993d-90c16e6047ad;Нет ГВС;;
1410100;27.07.2023 9:15;bf2f1a61-17fe-422b-8c69-3f8adcf97125;Провести свет в тамбуре второго подъезда и установить выключатель. Над входной дверью в этом же подъезде установить лампочки.;;
1410101;27.07.2023 9:15;e68d7013-5b25-473a-993d-90c16e6047ad;Нет ГВС по всему дому;;
1410103;27.07.2023 9:19;2a26953f-4b1c-42b2-9953-72372ba80d4b;Заменить выключатель в первом подъезде. И проверить подключения квартир на подъездные сети на всех этажах.;;
1410105;27.07.2023 9:28;446c7d95-f5a3-4860-8c04-0c10219827a5;Течь змеевика.;;
1410106;27.07.2023 9:30;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;Покос травы на придом. территории;;
1410113;27.07.2023 9:43;9046e370-fa2d-439a-aeb2-21102eca4fff;Опломб. сч. ГВС;;
1410118;27.07.2023 9:49;871e8e87-2cda-497a-8e41-4468ab0ffc81;Течь крана на кухне;;
1410119;27.07.2023 9:49;42783c1c-ea5c-4474-ad33-72b9bc0e552c;Поморить мышей в подвале.;;
1410123;27.07.2023 9:51;a91ad2a8-c332-4d5a-aa83-754489f742c8;Топят сверху в туалете из кв.№9;;
1410133;27.07.2023 10:06;2a896c8b-4d2b-41ae-9a92-54e95fbd0ee4;При смыве в туалете с верхних этаж. стоит гул и вода в унитазе поднимается, появляется запах КНС.;;
1410134;27.07.2023 10:06;92a6d9c7-6251-43ff-a6f1-10eb04b138dc;В подвале под 1 подъездом течь КНС;;
1410135;27.07.2023 10:06;42783c1c-ea5c-4474-ad33-72b9bc0e552c;На бордюре вдоль  пешеход. тратуара ( со стороны дома № 24) срезать арматуру в 2-х местах;;
1410137;27.07.2023 10:08;b906ceca-80ea-4686-baa7-aca740e11513;Срезать 2 метал. штыря рядом с урной около подъезда;;
1410139;27.07.2023 10:10;3305e947-6dbe-43ed-9e6e-c357f4c93b45;Человек застрял в лифте 3 подъезда;;
1410140;27.07.2023 10:11;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;Х/З;;
1410142;2023-07-27 10:13:36.054;df2985bf-2f1c-405e-8470-7480fe8829ef;Нет эл. эн. в квартире;;
1410148;27.07.2023 10:23;3ea2a732-65a8-4745-ba85-5f58377f37de;Замена  стояка ХВС на кухне.;;
1410150;27.07.2023 10:24;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;Произвести замер тем-ры ГВС и составить АКТ;;
1410155;27.07.2023 10:41;c5611bc8-bdb7-4245-8465-91ded2273592;Замена смесителя в ванной и отс. кранов ХВС и ГВС;;
1410163;27.07.2023 10:51;a5de8ac1-ae04-4ee0-a0ee-15159cfbac05;ХВС подается с перебоями в течении месяца. Устранить причину.;;
1410165;27.07.2023 10:54;be24280b-3eb6-4a6d-861c-90275e8ba270;Из радиаторов ЦО в зале и кухне сочиться ржавая вода. Устранит проблему.;;
1410166;27.07.2023 10:58;29f15794-837d-4393-b8c2-f72a55aed39a;Не работает эл/сч.;;
1410170;27.07.2023 11:01;871e8e87-2cda-497a-8e41-4468ab0ffc81;Установить окон. ручки на л/пл около почт. ящиков в 3-м подъезде;;
1410176;27.07.2023 11:05;5b14846c-c9b9-4aee-8e25-54290b9b4678;Засор КНС в туалете;;
1410184;27.07.2023 11:13;66dc46f7-cf35-4d62-ad58-8e23c10d2cc3;Поменять общий стояк КНС.;;
1410185;27.07.2023 11:17;a8bb2035-06a0-49ba-aef6-f4f9712ab024;Замена отс. кранов ХВС и ГВС ( не держат);;
1410193;27.07.2023 11:24;25b3e376-bcfc-4926-9476-a32910a9c5de;Опломб. сч. ГВС;;
1410194;27.07.2023 11:26;25b3e376-bcfc-4926-9476-a32910a9c5de;Оломб. сч. ХВС;;
1410196;27.07.2023 11:28;c2a0aedf-09fc-441d-bbee-7905faf77ada;Сильный запах канализации из подвала в 1-м подъезде. Проверить на засор.;;
1410197;27.07.2023 11:29;f0b3efd0-5533-4d40-87ef-ddb23c2767b2;Течь КНС  в подвале 6 подъезда;;
1410200;27.07.2023 11:32;261f583f-faf3-48f9-954c-ff912773b876;Установить лампочку в светильник  на 1эт ;;
1410201;27.07.2023 11:33;261f583f-faf3-48f9-954c-ff912773b876;Не работает домоф. трубка;;
1410205;27.07.2023 11:35;2a26953f-4b1c-42b2-9953-72372ba80d4b;Заменить аварийную батарею в комнат около выхода на лоджию.;;
1410207;27.07.2023 11:40;e5383b23-924c-4843-8975-3b1b36e76d2b;Установить домоф. трубку в квартире;;
1410209;27.07.2023 11:44;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Заменить сч. ГВС;;
1410211;27.07.2023 11:57;c224e369-a729-43e8-a27d-a08d9349a9ce;Замена сч. ХВС( материал есть);;
1410213;2023-07-27 11:57:57.034;c224e369-a729-43e8-a27d-a08d9349a9ce;Проверить  ДВК в ванной;;
1410215;27.07.2023 12:01;89047c9b-b64c-4839-80c5-de8d47312c7e;Замена отс. крана ХВС ( не  работает);;
1410219;27.07.2023 12:07;83b8a503-2920-496a-8bfe-896c68225e8b;Течь КНС в подвале 8 подъезда.;;
1410220;27.07.2023 12:08;446c7d95-f5a3-4860-8c04-0c10219827a5;Установка крана маевского на змеевике. Кран есть.;;
1410221;27.07.2023 12:09;4facb2ad-501c-414b-9531-f60783814e82;Запах канализации из подвала. Произвести санобработку подвала.;;
1410224;27.07.2023 12:23;3ccb8813-62a8-4136-b7cd-923a55f34174;Течь  за унитазом;;
1410228;27.07.2023 12:28;4b9d5ee8-bf94-4e50-9682-e59e935656d0;Не работает домофон в 3 подъезде. Не могут попасть домой, дверь не открывается.;;
1410230;27.07.2023 12:38;4e4f7549-851f-454d-8c03-6f4f911cc450;Опломб .сч. ХВС;;
1410231;27.07.2023 12:39;4e4f7549-851f-454d-8c03-6f4f911cc450;Опломб. сч. ГВС;;
1410234;27.07.2023 12:44;7341f0c1-d066-4379-8a96-fd6baf55c347;Нет света в 3 подъезде на 4 этаже на лестн. площадке и в тамбуре квартир.;;
1410237;27.07.2023 13:03;dc897e29-86fc-402f-a6fb-b34659a0ad21;Запах КНС в туалете.;;
1410238;27.07.2023 13:15;717fe65e-7498-4776-afdb-d1af26f876a6;Обрезать ветки с тополя. Ветки бьют в окна квартир на верхних этажах второго подъезда.;;
1410240;27.07.2023 13:16;2c863825-83ab-48a8-a806-ee57d3b0ed2b;Не работает ключ от домофона с сегодн. дня;;
1410244;27.07.2023 13:21;aba6173d-4413-443a-bddb-ae6d3640ad3e;Заменить отсечные краны на ГВС и ХВС. На кухне отсоединить смеситель.;;
1410245;27.07.2023 13:21;7ec60331-45a0-4e5d-9b0c-cbb79880321b;Заварить свищ на батарее;;
1410248;27.07.2023 13:28;2cf8f913-78d3-499e-934a-91a2987d1921;Проверить ДВК в квартирах 42 и 43.;;
1410250;27.07.2023 13:32;de548206-c337-4c1a-a42b-d03dcf391a05;Нет ХВС;;
1410253;27.07.2023 13:33;e6a957ee-22a9-4692-ba06-d1211d039e90;Нужен 1 ключ от домофона;;
1410255;27.07.2023 13:38;aa0879b6-a676-4106-bff8-73106fd95eb9;Не работает домофон, нет звука в трубке.;;
1410265;27.07.2023 13:58;83160bf0-b422-4c19-a990-2d59a3ae33ca;Сильный запах КНС;;
1410269;27.07.2023 14:04;e1c2cbeb-641a-476b-9206-6b710cede2ae;Опломб. сч. ХВС;;
1410277;27.07.2023 14:19;be26052a-9960-48d9-af68-322630339a77;Запах КНС из подвала второго подъезда. Запах в квартире.;;
1410278;27.07.2023 14:21;37cc3ef3-3e8d-4b31-887b-c1fd3e04d8c7;Произвести уборку  возле контейнерной площадки и проезж.части после вывоза мусора;;
1410285;27.07.2023 14:39;1a17464f-4ce7-4d01-bd3e-f1f0cb135fe8;Заменить отсечные краны ХВС и ГВС.;;
1410290;27.07.2023 14:49;9b8a81c4-05cc-4261-932f-b5ffed647a7a;Течь трубы ГВС в прихожей и засор КНС на кухне;;
1410293;27.07.2023 14:54;717fe65e-7498-4776-afdb-d1af26f876a6;Подтекает см/бачок унитаза из-под прокладки.;;
1410295;27.07.2023 14:56;c95224b8-1fa8-4d95-9d8c-eb559dfea17a;Сильная капельная течь с потолка возле душа;;
1410297;27.07.2023 14:58;a253056a-2aa9-4284-8cfb-b33c52ad8a70;Провести сан. обработку подвала первого подъезда после засора. Обработать подвал от блох.;;
1410305;27.07.2023 15:23;0114ee66-034c-4ca8-8935-742df66ee0d3;Заделать штробу в туалете после рем. работ УК;;
1410309;27.07.2023 15:35;43ef53e2-f601-45c9-b05e-938920fa7e03;Неисправен выключатель( прикипел  к проводам). Устранить проблему.;;
1410312;27.07.2023 15:48;d6257b7b-d68c-449f-aef3-6c4af1a2d78f;Подтекает труба ХВС в санузле.;;
1410318;27.07.2023 16:03;c1cb2572-87f2-4f52-8d19-5f369510b1e5;Опломб. сч. ХВС;;
1410319;27.07.2023 16:03;189f7416-145a-4f91-ace2-2668dd7a37a4;Искрит розетка в зале.;;
1410320;2023-07-27 16:03:56.013;c1cb2572-87f2-4f52-8d19-5f369510b1e5;Опломб. сч. ГВС;;
1410325;27.07.2023 16:18;4e446aea-4a61-4693-993c-85c4ebad3cea;Течь ГВС  сверху в ванной;;
1410326;27.07.2023 16:20;6b22ce19-84b1-4dec-90bf-54c17592d061;Опломб. сч. ХВС;;
1410328;27.07.2023 16:23;6b22ce19-84b1-4dec-90bf-54c17592d061;Опл.сч.ГВС;;
1410329;27.07.2023 16:26;3305e947-6dbe-43ed-9e6e-c357f4c93b45;Застряли в лифте 3 подъезда;;
1410331;27.07.2023 16:28;e1a95cec-3bfa-414a-99a8-d6a9ee75f218;Вытащить голубя из вент. шахты в санузле;;
1410335;27.07.2023 16:35;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;Нет ХВС.;;
1410336;27.07.2023 16:35;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;Слышен шум льющейся воды из подвала 3 подъезда;;
1410337;2023-07-27 16:37:28.018;b58cf9fa-b2fb-45c1-9b2d-72b1023b9750;Нет ГВС;;
1410339;27.07.2023 16:46;3b4563a3-7bcf-4fcc-ab12-2d8ef38c45c8;Сильный запах канализации от колодца (за домом, напротив 3-го подъезда). Устранить проблему.;;
1410342;27.07.2023 16:51;3b4563a3-7bcf-4fcc-ab12-2d8ef38c45c8;Сильный запах канализации от колодца (за домом, напротив 3-го подъезда). Устранить проблему.;;
1410360;27.07.2023 20:34;20fc982a-1ea2-42fd-a2f1-daf564ce1e5f;Нет ГВС;;
1410361;27.07.2023 20:39;79634954-aa18-4124-b5d3-dd315e5812e2;Течь под раковиной;;
1410362;27.07.2023 20:44;3b4563a3-7bcf-4fcc-ab12-2d8ef38c45c8;Запах канализации в подъезде , в подвале;;
